task_id,episode_cluster_id,flow_episode_id,phase4_split,dependency_group,relative_path,sha256,size_bytes,evidence_present,evidence_storage_type,source_class,document_id,signal_family_id,document_role,evidence_date,issue_date,publication_date,effective_date,expiry_date,geographic_scope,window_type,is_zero_result_capture,is_direct_official,is_update,parent_family_id,reviewer_1,reviewer_2,adjudication_status,notes,review_origin,review_id,evidence_id,reviewer_1_decision,reviewer_2_decision,historical_availability_status,prior_episode_overlap_status,review_action,claim_eligibility_status,onset_date,days_from_onset,active_flow_episode_id,clean_pre_onset_signal,independent_episode_unit
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240219-UKMTO WARNING INCIDENT 033.pdf,6c7ca1ac8931261b7f898c6f5489f2c83f9f4e28aabd06a1a0320515d31a1af3,209329,True,local_original,UKMTO_WARNING,EV-5D5239D3A491,UKMTO-INCIDENT-033-2024,excluded,2024-02-19,2024-02-19,,,,Yemen / Aden,pre_onset,False,True,False,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-19 10:15 UTC.  Source: PDF p. 1.,Document_Review_human_adjudicated,RV-9826A938B89C,EV-5D5239D3A491,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-9.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240219-UKMTO WARNING INCIDENT 033 UPDATE 001.pdf,b671ddcf1442584eb6bd2b77d05faf553b0d27694fd58ae078ff9c9e27b8f50b,213094,True,local_original,UKMTO_WARNING,EV-1BF94067D3A0,UKMTO-INCIDENT-033-2024,excluded,2024-02-19,2024-02-19,,,,Yemen / Aden,pre_onset,False,True,True,UKMTO-INCIDENT-033-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-19 11:10 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-F8C8AD6EAB38,EV-1BF94067D3A0,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-9.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240219-UKMTO WARNING INCIDENT 033 UPDATE 002.pdf,e61cff424ba73e5ce7051af93195bbfefde4e479f127d5f69451184b092118d0,216973,True,local_original,UKMTO_WARNING,EV-165408249C7C,UKMTO-INCIDENT-033-2024,excluded,2024-02-19,2024-02-19,,,,Yemen / Aden,pre_onset,False,True,True,UKMTO-INCIDENT-033-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-19 13:00 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-8D3F63041973,EV-165408249C7C,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-9.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 034.pdf,92762c0cdd9057acfaf30820f80cd81eb14467760b3701f41d5d8db17f7ceb3f,215317,True,local_original,UKMTO_WARNING,EV-1596B7CF86B2,UKMTO-INCIDENT-034-2024,excluded,2024-02-19,2024-02-19,,,,Jizan,pre_onset,False,True,False,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Jizan). Explicit issue timestamp: 2024-02-19 18:00 UTC.  Source: PDF p. 1.,Document_Review_human_adjudicated,RV-47FEC8C75018,EV-1596B7CF86B2,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-9.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 034 UPDATE 001.pdf,db017e269a79e8ce3b851babbb30a4cbd39375f524aae64f27b8568802bc5480,217671,True,local_original,UKMTO_WARNING,EV-D939602914EA,UKMTO-INCIDENT-034-2024,excluded,2024-02-19,2024-02-19,,,,Jizan,pre_onset,False,True,True,UKMTO-INCIDENT-034-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Jizan). Explicit issue timestamp: 2024-02-19 19:21 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-9003CFD4A976,EV-D939602914EA,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-9.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 035.pdf,4ab7c7c978ab2ea71e28e27c7986bedc5dd5a7d6e81a19b9e58428f218a4afd1,214776,True,local_original,UKMTO_WARNING,EV-223492322564,UKMTO-INCIDENT-035-2024,excluded,2024-02-19,2024-02-19,,,,Djibouti,pre_onset,False,True,False,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Djibouti). Explicit issue timestamp: 2024-02-19 18:35 UTC.  Source: PDF p. 1.,Document_Review_human_adjudicated,RV-44498651F11B,EV-223492322564,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-9.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 035 UPDATE 001.pdf,ba1f094577c6fbdb69ab93745d83a19ca848926cb724a17aefdf1ad2bf0c6b40,217202,True,local_original,UKMTO_WARNING,EV-32E6B9437C50,UKMTO-INCIDENT-035-2024,excluded,2024-02-19,2024-02-19,,,,Djibouti,pre_onset,False,True,True,UKMTO-INCIDENT-035-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Djibouti). Explicit issue timestamp: 2024-02-19 19:52 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-BA4E9C2F3BF9,EV-32E6B9437C50,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-9.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240222-UKMTO WARNING INCIDENT 037.pdf,d071ebee933819991c8b985c39ebbbd9090fcd833512ea57b863b1621902697b,209633,True,local_original,UKMTO_WARNING,EV-BB6593AFCCD4,UKMTO-INCIDENT-037-2024,excluded,2024-02-22,2024-02-22,,,,Yemen / Aden,pre_onset,False,True,False,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-22 07:50 UTC.  Source: PDF p. 1.,Document_Review_human_adjudicated,RV-BE3A3E2BF743,EV-BB6593AFCCD4,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-6.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240222-UKMTO WARNING INCIDENT 037 - Update 001.pdf,bd2ac6c1352f3c922bbaffb941082344e6a808ea501c57d3d07d1d5c1deeee0e,215141,True,local_original,UKMTO_WARNING,EV-BFD2E66C748D,UKMTO-INCIDENT-037-2024,excluded,2024-02-22,2024-02-22,,,,Yemen / Aden,pre_onset,False,True,True,UKMTO-INCIDENT-037-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-22 08:40 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-78AA9B2787CF,EV-BFD2E66C748D,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-6.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240222-WARNING INCIDENT 037 - Update 002.pdf,31d09fecdc6844242ea63119dd478ad094fc11f47414595f9fdc40853fcebe71,214216,True,local_original,UKMTO_WARNING,EV-E7613C1A421A,UKMTO-INCIDENT-037-2024,excluded,2024-02-22,2024-02-22,,,,Yemen / Aden,pre_onset,False,True,True,UKMTO-INCIDENT-037-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-22 13:45 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-1D92BEE291E7,EV-E7613C1A421A,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-6.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240224-WARNING INCIDENT 039.pdf,932cce53af1903a1fa7cf1acf18ac2f20bda35d5a1a8069d417a51aefdb54756,212949,True,local_original,UKMTO_WARNING,EV-0A63B3DD3557,UKMTO-INCIDENT-039-2024,excluded,2024-02-24,2024-02-24,,,,Djibouti,pre_onset,False,True,False,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Djibouti). Explicit issue timestamp: 2024-02-24 22:20 UTC.  Source: PDF p. 1.,Document_Review_human_adjudicated,RV-E2D09DEDDE49,EV-0A63B3DD3557,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-4.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240224-WARNING INCIDENT 039 - Update 001.pdf,be1c7ef8df950c3e3031aa79bd59126240118d81b4f3b0217629aeb45430c1a6,212787,True,local_original,UKMTO_WARNING,EV-395608F79AF6,UKMTO-INCIDENT-039-2024,excluded,2024-02-24,2024-02-24,,,,Djibouti,pre_onset,False,True,True,UKMTO-INCIDENT-039-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Djibouti). Explicit issue timestamp: 2024-02-24 23:30 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-1566112BF8F2,EV-395608F79AF6,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-4.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240227 UKMTO WARNING INCIDENT 042.pdf,6d4a7147ca56d87bf1e6b89432b99482c8c81b2a09aa12f38fd0d1ae77b8cd21,265578,True,local_original,UKMTO_WARNING,EV-F5EB7CE87516,UKMTO-INCIDENT-042-2024,excluded,2024-02-27,2024-02-27,,,,Yemen,pre_onset,False,True,False,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen). Explicit issue timestamp: 2024-02-27 20:45 UTC.  Source: PDF p. 1.,Document_Review_human_adjudicated,RV-A0D99E65DDC0,EV-F5EB7CE87516,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-1.0,,False,E031
E031_UKMTO_WARNING_pre_onset,E031,31,validation,E031,E031/UKMTO_WARNING/pre_onset/20240227 UKMTO WARNING INCIDENT 042 UPDATE 001.pdf,a2d385dc7018962671bfdd6b72c9ab52d606260747c85896f4725c2f6ed68d33,270463,True,local_original,UKMTO_WARNING,EV-0871A65ADA59,UKMTO-INCIDENT-042-2024,excluded,2024-02-27,2024-02-27,,,,Yemen,pre_onset,False,True,True,UKMTO-INCIDENT-042-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen). Explicit issue timestamp: 2024-02-27 21:05 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-696FE3998164,EV-0871A65ADA59,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,-1.0,,False,E031
E031_UKMTO_WARNING_onset,E031,31,validation,E031,E031/UKMTO_WARNING/onset/20240304 UKMTO WARNING INCIDENT 044.pdf,e297200f5e785174fb7f7ebc102eb348bb128574043975c05b5388dbfbf554ff,246928,True,local_original,UKMTO_WARNING,EV-6A91CF9DB271,UKMTO-INCIDENT-044-2024,excluded,2024-03-04,2024-03-04,,,,Yemen / Aden,onset,False,True,False,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-04 13:10 UTC.  Source: PDF p. 1.,Document_Review_human_adjudicated,RV-7F4B26B556E7,EV-6A91CF9DB271,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,5.0,,False,E031
E031_UKMTO_WARNING_onset,E031,31,validation,E031,E031/UKMTO_WARNING/onset/20240304 UKMTO WARNING INCIDENT 044 UPDATE 001.pdf,d374edd0aca39ad92f9f01f32e6576e90cb4d93da9e9fde65688d917e9ff0727,248128,True,local_original,UKMTO_WARNING,EV-5DB1A58DE190,UKMTO-INCIDENT-044-2024,excluded,2024-03-04,2024-03-04,,,,Yemen / Aden,onset,False,True,True,UKMTO-INCIDENT-044-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-04 15:00 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-CD299AC300CD,EV-5DB1A58DE190,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,5.0,,False,E031
E031_UKMTO_WARNING_onset,E031,31,validation,E031,E031/UKMTO_WARNING/onset/20240304 UKMTO WARNING INCIDENT 044 UPDATE 002.pdf,9ad521274c7e3ad8a9571dd579d67fb1121821ad634ff716ff69dc30e976e1d6,247995,True,local_original,UKMTO_WARNING,EV-C8B0DD3FD7B6,UKMTO-INCIDENT-044-2024,excluded,2024-03-04,2024-03-04,,,,Yemen / Aden,onset,False,True,True,UKMTO-INCIDENT-044-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-04 17:40 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-C4D59CDD06CA,EV-C8B0DD3FD7B6,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,5.0,,False,E031
E031_UKMTO_WARNING_onset,E031,31,validation,E031,E031/UKMTO_WARNING/onset/20240304 UKMTO WARNING INCIDENT 044 UPDATE 003.pdf,8c16f06f6f0e6f2de6b56f5b475f687d8728ef26cd4e1407009a5202c63b238d,249572,True,local_original,UKMTO_WARNING,EV-DBB62C501FB2,UKMTO-INCIDENT-044-2024,excluded,2024-03-04,2024-03-04,,,,Yemen / Aden,onset,False,True,True,UKMTO-INCIDENT-044-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-04 18:45 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-09249803DDFA,EV-DBB62C501FB2,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,5.0,,False,E031
E031_UKMTO_WARNING_onset,E031,31,validation,E031,E031/UKMTO_WARNING/onset/20240306 UKMTO WARNING INCIDENT 046.pdf,861be373be2733b9c93747849ee99d65692e0937aeff34da63b5fec4cbeb14ff,250309,True,local_original,UKMTO_WARNING,EV-F8D5E0BB68C6,UKMTO-INCIDENT-046-2024,excluded,2024-03-06,2024-03-06,,,,Yemen / Aden,onset,False,True,False,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-06 09:25 UTC.  Source: PDF p. 1.,Document_Review_human_adjudicated,RV-2B5435A23E08,EV-F8D5E0BB68C6,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,7.0,,False,E031
E031_UKMTO_WARNING_onset,E031,31,validation,E031,E031/UKMTO_WARNING/onset/20240306 UKMTO WARNING INCIDENT 046 UPDATE 001.pdf,1b9785113b3ddabfb716d4dc7e6168d1505a5a42c9250ca574a861f5d347dd09,249379,True,local_original,UKMTO_WARNING,EV-1E0F5DE68AD2,UKMTO-INCIDENT-046-2024,excluded,2024-03-06,2024-03-06,,,,Yemen / Aden,onset,False,True,True,UKMTO-INCIDENT-046-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-06 10:30 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-FD1713D4576B,EV-1E0F5DE68AD2,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,7.0,,False,E031
E031_UKMTO_WARNING_onset,E031,31,validation,E031,E031/UKMTO_WARNING/onset/20240306 UKMTO WARNING INCIDENT 046 UPDATE 002.pdf,ff3e70499ce98ea9e88a396815ea08900632b4b529e19d4014a12e8ed390acd7,252722,True,local_original,UKMTO_WARNING,EV-179196643861,UKMTO-INCIDENT-046-2024,excluded,2024-03-06,2024-03-06,,,,Yemen / Aden,onset,False,True,True,UKMTO-INCIDENT-046-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-06 11:50 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-0D5A47F3816A,EV-179196643861,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,7.0,,False,E031
E031_UKMTO_WARNING_onset,E031,31,validation,E031,E031/UKMTO_WARNING/onset/20240306 UKMTO WARNING INCIDENT 046 UPDATE 003.pdf,0b8dcee92691a3156eb66f6cd280909224fbb2fe204abac3ceabd237c08e7d5e,256288,True,local_original,UKMTO_WARNING,EV-D989D4A80816,UKMTO-INCIDENT-046-2024,excluded,2024-03-06,2024-03-06,,,,Yemen / Aden,onset,False,True,True,UKMTO-INCIDENT-046-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-06 15:20 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-1BB864F2EE4E,EV-D989D4A80816,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,7.0,,False,E031
E031_UKMTO_WARNING_onset,E031,31,validation,E031,E031/UKMTO_WARNING/onset/20240308 UKMTO WARNING INCIDENT 047.pdf,5b451bdcb31e2c8c59a7319bbcf04c85b61b851280877eff268cfc60f77ec5d9,253307,True,local_original,UKMTO_WARNING,EV-5B3BEA0AD922,UKMTO-INCIDENT-047-2024,excluded,2024-03-08,2024-03-08,,,,Yemen / Aden,onset,False,True,False,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-08 13:45 UTC.  Source: PDF p. 1.,Document_Review_human_adjudicated,RV-5B9F0906B88A,EV-5B3BEA0AD922,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,9.0,,False,E031
E031_UKMTO_WARNING_onset,E031,31,validation,E031,E031/UKMTO_WARNING/onset/20240308 UKMTO WARNING INCIDENT 047 UPDATE 001.pdf,3aa4c8d3141ec21f516360a44d156f923a14adb18fb21733ef9fc681427f958f,256123,True,local_original,UKMTO_WARNING,EV-C5D5E0F69657,UKMTO-INCIDENT-047-2024,excluded,2024-03-08,2024-03-08,,,,Yemen / Aden,onset,False,True,True,UKMTO-INCIDENT-047-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-08 15:00 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",Document_Review_human_adjudicated,RV-E19BC562EF7E,EV-C5D5E0F69657,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,2024-02-28,9.0,,False,E031
